deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,won,created_quarter,closed_quarter,closed_month,segment_key,hist_wr_component,deal_size_bucket,expected_cycle,velocity_score,rep_component,source_component,pipeline_quality_score,segment_key_velocity,expected_cycle_days,deal_velocity_index,rep_efficiency_ratio,lead_source_roi,segment_attractiveness_index,pipeline_decay_rate,industry_complexity,product_complexity,region_complexity,deal_complexity_score
D01374,2023-08-12,2023-11-28,rep_20,Ecommerce,India,Enterprise,Outbound,Closed,13276,108,Lost,0,2023Q3,2023Q4,2023-11,Ecommerce_Enterprise_India,14.545454545454547,"(10000, 30000]",64.0,17.77777777777778,9.391304347826088,4.550561797752809,46.3,Ecommerce_Enterprise,66.0,0.61,0.5,182.0,2978.0,53.9,17.931602896560435,20,10.0,52.5
D01375,2023-07-10,2023-08-04,rep_7,HealthTech,APAC,Pro,Referral,Negotiation,6923,25,Lost,0,2023Q3,2023Q3,2023-08,HealthTech_Pro_APAC,20.851063829787236,"(0, 10000]",64.0,30.0,8.333333333333334,4.552715654952077,63.7,HealthTech_Pro,63.0,2.52,0.349,186.0,3001.0,55.1,10.118359441968632,15,0.0,27.1
D01376,2023-05-21,2023-06-28,rep_22,SaaS,Europe,Enterprise,Inbound,Qualified,14216,38,Lost,0,2023Q2,2023Q2,2023-06,SaaS_Enterprise_Europe,17.534246575342465,"(10000, 30000]",64.0,30.0,8.018867924528303,4.603803486529319,60.2,SaaS_Enterprise,69.0,1.82,0.424,195.0,2512.0,56.1,30.0,20,4.694411627571434,59.7
D01377,2023-08-20,2023-11-26,rep_1,Ecommerce,India,Enterprise,Referral,Negotiation,17366,98,Lost,0,2023Q3,2023Q4,2023-11,Ecommerce_Enterprise_India,14.545454545454547,"(10000, 30000]",64.0,19.591836734693874,9.09952606635071,4.552715654952077,47.8,Ecommerce_Enterprise,66.0,0.67,0.466,186.0,2978.0,53.9,17.931602896560435,20,10.0,54.2
D01378,2023-08-06,2023-08-24,rep_16,HealthTech,Europe,Core,Outbound,Proposal,11744,18,Won,1,2023Q3,2023Q3,2023-08,HealthTech_Core_Europe,17.272727272727273,"(10000, 30000]",64.0,30.0,9.417040358744394,4.550561797752809,61.2,HealthTech_Core,65.0,3.61,0.5,182.0,2708.0,55.1,10.118359441968632,10,4.694411627571434,28.8
D01379,2024-03-09,2024-03-20,rep_3,SaaS,North America,Pro,Inbound,Demo,4986,11,Lost,0,2024Q1,2024Q1,2024-03,SaaS_Pro_North America,17.647058823529413,"(0, 10000]",64.0,30.0,9.444444444444445,4.603803486529319,61.7,SaaS_Pro,64.0,5.82,0.496,195.0,2840.0,51.3,30.0,15,8.401846675330317,54.6
D01380,2023-09-26,2023-11-04,rep_8,Ecommerce,APAC,Core,Inbound,Demo,10320,39,Lost,0,2023Q3,2023Q4,2023-11,Ecommerce_Core_APAC,20.210526315789473,"(10000, 30000]",64.0,30.0,9.62566844919786,4.603803486529319,64.4,Ecommerce_Core,63.5,1.63,0.484,195.0,3097.0,53.9,17.931602896560435,10,0.0,31.3
D01381,2023-04-29,2023-08-25,rep_16,Ecommerce,Europe,Core,Inbound,Closed,17381,118,Won,1,2023Q2,2023Q3,2023-08,Ecommerce_Core_Europe,19.069767441860467,"(10000, 30000]",64.0,16.271186440677965,9.417040358744394,4.603803486529319,49.4,Ecommerce_Core,63.5,0.54,0.5,195.0,2979.0,55.1,17.931602896560435,10,4.694411627571434,38.9
D01382,2024-02-18,2024-03-21,rep_18,FinTech,India,Enterprise,Partner,Demo,9103,32,Lost,0,2024Q1,2024Q1,2024-03,FinTech_Enterprise_India,20.0,"(0, 10000]",64.0,30.0,8.172043010752688,4.395161290322581,62.6,FinTech_Enterprise,64.0,2.0,0.43,183.0,2652.0,51.3,17.086215382317068,20,10.0,50.0
D01383,2024-01-06,2024-02-04,rep_25,EdTech,North America,Enterprise,Inbound,Demo,12024,29,Won,1,2024Q1,2024Q1,2024-02,EdTech_Enterprise_North America,21.149425287356323,"(10000, 30000]",64.0,30.0,9.073170731707318,4.603803486529319,64.8,EdTech_Enterprise,60.0,2.07,0.485,195.0,2839.0,52.8,0.0,20,8.401846675330317,32.5
D01384,2023-07-21,2023-08-14,rep_12,SaaS,APAC,Pro,Outbound,Closed,5842,24,Won,1,2023Q3,2023Q3,2023-08,SaaS_Pro_APAC,22.285714285714285,"(0, 10000]",64.0,30.0,9.666666666666666,4.550561797752809,66.5,SaaS_Pro,64.0,2.67,0.431,182.0,3092.0,55.1,30.0,15,0.0,46.6
D01385,2023-08-21,2023-09-19,rep_25,FinTech,North America,Pro,Outbound,Closed,41245,29,Lost,0,2023Q3,2023Q3,2023-09,FinTech_Pro_North America,20.253164556962027,"(30000, 60000]",64.0,30.0,9.073170731707318,4.550561797752809,63.9,FinTech_Pro,66.0,2.28,0.485,182.0,3073.0,53.3,17.086215382317068,15,8.401846675330317,56.5
D01386,2023-01-01,2023-02-13,rep_24,Ecommerce,India,Enterprise,Partner,Closed,71775,43,Lost,0,2023Q1,2023Q1,2023-02,Ecommerce_Enterprise_India,14.545454545454547,"(60000, 100000]",65.0,30.0,8.96551724137931,4.395161290322581,57.9,Ecommerce_Enterprise,66.0,1.53,0.419,183.0,2978.0,60.2,17.931602896560435,20,10.0,76.4
D01387,2024-02-07,2024-05-01,rep_17,Ecommerce,Europe,Core,Outbound,Demo,12119,84,Lost,0,2024Q1,2024Q2,2024-05,Ecommerce_Core_Europe,19.069767441860467,"(10000, 30000]",64.0,22.857142857142854,8.914285714285715,4.550561797752809,55.4,Ecommerce_Core,63.5,0.76,0.447,182.0,2979.0,54.6,17.931602896560435,10,4.694411627571434,36.8
D01388,2023-02-07,2023-05-01,rep_13,EdTech,APAC,Core,Partner,Negotiation,9892,83,Lost,0,2023Q1,2023Q2,2023-05,EdTech_Core_APAC,20.0,"(0, 10000]",64.0,23.132530120481928,8.820512820512821,4.395161290322581,56.3,EdTech_Core,61.0,0.73,0.528,183.0,2518.0,52.4,0.0,10,0.0,13.2
D01389,2023-09-07,2023-10-09,rep_25,HealthTech,APAC,Pro,Outbound,Closed,15135,32,Lost,0,2023Q3,2023Q4,2023-10,HealthTech_Pro_APAC,20.851063829787236,"(10000, 30000]",64.0,30.0,9.073170731707318,4.550561797752809,64.5,HealthTech_Pro,63.0,1.97,0.485,182.0,3001.0,49.4,10.118359441968632,15,0.0,30.5
D01390,2023-03-14,2023-03-23,rep_23,Ecommerce,APAC,Core,Referral,Negotiation,12143,9,Lost,0,2023Q1,2023Q1,2023-03,Ecommerce_Core_APAC,20.210526315789473,"(10000, 30000]",64.0,30.0,8.91304347826087,4.552715654952077,63.7,Ecommerce_Core,63.5,7.06,0.433,186.0,3097.0,47.9,17.931602896560435,10,0.0,32.1
D01391,2023-03-08,2023-05-07,rep_2,EdTech,India,Pro,Referral,Proposal,10384,60,Lost,0,2023Q1,2023Q2,2023-05,EdTech_Pro_India,17.551020408163264,"(10000, 30000]",64.0,30.0,9.230769230769232,4.552715654952077,61.3,EdTech_Pro,64.0,1.07,0.498,186.0,3157.0,52.4,0.0,15,10.0,28.4
D01392,2023-02-09,2023-05-03,rep_3,EdTech,APAC,Core,Partner,Negotiation,6198,83,Won,1,2023Q1,2023Q2,2023-05,EdTech_Core_APAC,20.0,"(0, 10000]",64.0,23.132530120481928,9.444444444444445,4.395161290322581,57.0,EdTech_Core,61.0,0.73,0.496,183.0,2518.0,52.4,0.0,10,0.0,11.7
D01393,2023-09-17,2023-10-15,rep_1,SaaS,Europe,Enterprise,Partner,Qualified,10391,28,Won,1,2023Q3,2023Q4,2023-10,SaaS_Enterprise_Europe,17.534246575342465,"(10000, 30000]",64.0,30.0,9.09952606635071,4.395161290322581,61.0,SaaS_Enterprise,69.0,2.46,0.466,183.0,2512.0,49.4,30.0,20,4.694411627571434,58.1
D01394,2023-01-13,2023-03-18,rep_10,EdTech,North America,Enterprise,Inbound,Proposal,65472,64,Won,1,2023Q1,2023Q1,2023-03,EdTech_Enterprise_North America,21.149425287356323,"(60000, 100000]",65.0,30.0,8.481675392670157,4.603803486529319,64.2,EdTech_Enterprise,60.0,0.94,0.398,195.0,2839.0,47.9,0.0,20,8.401846675330317,54.3
D01395,2023-08-13,2023-11-25,rep_17,FinTech,Europe,Pro,Partner,Closed,91826,104,Lost,0,2023Q3,2023Q4,2023-11,FinTech_Pro_Europe,18.18181818181818,"(60000, 100000]",65.0,18.75,8.914285714285715,4.395161290322581,50.2,FinTech_Pro,66.0,0.63,0.447,183.0,2937.0,53.9,17.086215382317068,15,4.694411627571434,73.4
D01396,2023-12-05,2024-03-12,rep_25,HealthTech,North America,Enterprise,Referral,Demo,7919,98,Won,1,2023Q4,2024Q1,2024-03,HealthTech_Enterprise_North America,18.5,"(0, 10000]",64.0,19.591836734693874,9.073170731707318,4.552715654952077,51.7,HealthTech_Enterprise,63.0,0.64,0.485,186.0,2425.0,51.3,10.118359441968632,20,8.401846675330317,40.9
D01397,2023-05-22,2023-07-18,rep_14,SaaS,Europe,Pro,Outbound,Demo,2360,57,Won,1,2023Q2,2023Q3,2023-07,SaaS_Pro_Europe,15.675675675675675,"(0, 10000]",64.0,30.0,8.792270531400966,4.550561797752809,59.0,SaaS_Pro,64.0,1.12,0.487,182.0,2512.0,53.7,30.0,15,4.694411627571434,49.8
D01398,2023-08-07,2023-10-23,rep_9,Ecommerce,North America,Core,Referral,Qualified,3725,77,Lost,0,2023Q3,2023Q4,2023-10,Ecommerce_Core_North America,17.97752808988764,"(0, 10000]",64.0,24.935064935064936,8.924731182795698,4.552715654952077,56.4,Ecommerce_Core,63.5,0.82,0.497,186.0,3119.0,49.4,17.931602896560435,10,8.401846675330317,37.0
D01399,2023-03-26,2023-06-27,rep_24,EdTech,India,Pro,Partner,Closed,18967,93,Lost,0,2023Q1,2023Q2,2023-06,EdTech_Pro_India,17.551020408163264,"(10000, 30000]",64.0,20.645161290322584,8.96551724137931,4.395161290322581,51.6,EdTech_Pro,64.0,0.69,0.419,183.0,3157.0,56.1,0.0,15,10.0,31.9
D01400,2023-11-20,2024-02-20,rep_20,HealthTech,Europe,Core,Referral,Proposal,97303,92,Won,1,2023Q4,2024Q1,2024-02,HealthTech_Core_Europe,17.272727272727273,"(60000, 100000]",65.0,21.195652173913043,9.391304347826088,4.552715654952077,52.4,HealthTech_Core,65.0,0.71,0.5,186.0,2708.0,52.8,10.118359441968632,10,4.694411627571434,63.7
D01401,2023-09-05,2023-10-16,rep_2,SaaS,APAC,Pro,Inbound,Negotiation,85388,41,Won,1,2023Q3,2023Q4,2023-10,SaaS_Pro_APAC,22.285714285714285,"(60000, 100000]",65.0,30.0,9.230769230769232,4.603803486529319,66.1,SaaS_Pro,64.0,1.56,0.498,195.0,3092.0,49.4,30.0,15,0.0,79.0
D01402,2024-02-26,2024-03-22,rep_23,SaaS,APAC,Pro,Referral,Qualified,3793,25,Lost,0,2024Q1,2024Q1,2024-03,SaaS_Pro_APAC,22.285714285714285,"(0, 10000]",64.0,30.0,8.91304347826087,4.552715654952077,65.8,SaaS_Pro,64.0,2.56,0.433,186.0,3092.0,51.3,30.0,15,0.0,45.7
D01403,2023-08-03,2023-10-21,rep_22,FinTech,APAC,Core,Referral,Negotiation,41292,79,Won,1,2023Q3,2023Q4,2023-10,FinTech_Core_APAC,16.867469879518072,"(30000, 60000]",64.0,24.30379746835443,8.018867924528303,4.552715654952077,53.7,FinTech_Core,66.0,0.84,0.424,186.0,3115.0,49.4,17.086215382317068,10,0.0,43.1
D01404,2023-07-27,2023-11-15,rep_4,EdTech,Europe,Pro,Referral,Proposal,15752,111,Won,1,2023Q3,2023Q4,2023-11,EdTech_Pro_Europe,15.609756097560975,"(10000, 30000]",64.0,17.2972972972973,9.16256157635468,4.552715654952077,46.6,EdTech_Pro,64.0,0.58,0.471,186.0,3558.0,53.9,0.0,15,4.694411627571434,25.3
D01405,2023-07-22,2023-10-12,rep_6,EdTech,Europe,Enterprise,Partner,Closed,5523,82,Won,1,2023Q3,2023Q4,2023-10,EdTech_Enterprise_Europe,18.876404494382022,"(0, 10000]",64.0,23.414634146341463,8.557213930348258,4.395161290322581,55.2,EdTech_Enterprise,60.0,0.73,0.371,183.0,3558.0,49.4,0.0,20,4.694411627571434,26.1
D01406,2023-10-31,2023-12-25,rep_5,SaaS,India,Pro,Inbound,Qualified,30788,55,Lost,0,2023Q4,2023Q4,2023-12,SaaS_Pro_India,20.21978021978022,"(30000, 60000]",64.0,30.0,9.154228855721394,4.603803486529319,64.0,SaaS_Pro,64.0,1.16,0.447,195.0,3293.0,54.8,30.0,15,10.0,66.7
D01407,2024-02-11,2024-05-31,rep_2,HealthTech,APAC,Pro,Partner,Demo,8841,110,Lost,0,2024Q1,2024Q2,2024-05,HealthTech_Pro_APAC,20.851063829787236,"(0, 10000]",64.0,17.454545454545453,9.230769230769232,4.395161290322581,51.9,HealthTech_Pro,63.0,0.57,0.498,183.0,3001.0,54.6,10.118359441968632,15,0.0,27.9
D01408,2023-12-08,2024-02-26,rep_19,FinTech,North America,Enterprise,Inbound,Qualified,3353,80,Won,1,2023Q4,2024Q1,2024-02,FinTech_Enterprise_North America,20.0,"(0, 10000]",64.0,24.0,9.591836734693878,4.603803486529319,58.2,FinTech_Enterprise,64.0,0.8,0.501,195.0,3073.0,52.8,17.086215382317068,20,8.401846675330317,46.0
D01409,2024-02-25,2024-03-27,rep_10,SaaS,North America,Enterprise,Partner,Closed,16034,31,Lost,0,2024Q1,2024Q1,2024-03,SaaS_Enterprise_North America,16.0,"(10000, 30000]",64.0,30.0,8.481675392670157,4.395161290322581,58.9,SaaS_Enterprise,69.0,2.23,0.398,183.0,2840.0,51.3,30.0,20,8.401846675330317,64.1
D01410,2023-03-12,2023-03-27,rep_20,HealthTech,APAC,Core,Referral,Negotiation,4129,15,Lost,0,2023Q1,2023Q1,2023-03,HealthTech_Core_APAC,15.421686746987952,"(0, 10000]",64.0,30.0,9.391304347826088,4.552715654952077,59.4,HealthTech_Core,65.0,4.33,0.5,186.0,3001.0,47.9,10.118359441968632,10,0.0,21.0
D01411,2024-03-12,2024-05-01,rep_10,EdTech,India,Pro,Outbound,Closed,15744,50,Lost,0,2024Q1,2024Q2,2024-05,EdTech_Pro_India,17.551020408163264,"(10000, 30000]",64.0,30.0,8.481675392670157,4.550561797752809,60.6,EdTech_Pro,64.0,1.28,0.398,182.0,3157.0,54.6,0.0,15,10.0,30.6
D01412,2024-02-11,2024-06-05,rep_23,HealthTech,North America,Core,Inbound,Demo,11449,115,Won,1,2024Q1,2024Q2,2024-06,HealthTech_Core_North America,18.313253012048193,"(10000, 30000]",64.0,16.695652173913043,8.91304347826087,4.603803486529319,48.5,HealthTech_Core,65.0,0.57,0.433,195.0,2425.0,51.9,10.118359441968632,10,8.401846675330317,32.4
D01413,2023-10-28,2024-02-24,rep_10,EdTech,APAC,Enterprise,Outbound,Qualified,2882,119,Won,1,2023Q4,2024Q1,2024-02,EdTech_Enterprise_APAC,15.064935064935066,"(0, 10000]",64.0,16.134453781512605,8.481675392670157,4.550561797752809,44.2,EdTech_Enterprise,60.0,0.5,0.398,182.0,2518.0,52.8,0.0,20,0.0,20.4
D01414,2024-01-03,2024-03-11,rep_10,HealthTech,India,Enterprise,Inbound,Closed,92367,68,Won,1,2024Q1,2024Q1,2024-03,HealthTech_Enterprise_India,15.918367346938776,"(60000, 100000]",65.0,28.676470588235297,8.481675392670157,4.603803486529319,57.7,HealthTech_Enterprise,63.0,0.93,0.398,195.0,3053.0,51.3,10.118359441968632,20,10.0,77.0
D01415,2023-07-06,2023-08-02,rep_13,HealthTech,India,Pro,Referral,Proposal,4826,27,Won,1,2023Q3,2023Q3,2023-08,HealthTech_Pro_India,17.872340425531913,"(0, 10000]",64.0,30.0,8.820512820512821,4.552715654952077,61.2,HealthTech_Pro,63.0,2.33,0.528,186.0,3053.0,55.1,10.118359441968632,15,10.0,36.3
D01416,2024-02-06,2024-05-13,rep_22,EdTech,Europe,Core,Outbound,Negotiation,62848,97,Lost,0,2024Q1,2024Q2,2024-05,EdTech_Core_Europe,18.367346938775512,"(60000, 100000]",65.0,20.103092783505154,8.018867924528303,4.550561797752809,51.0,EdTech_Core,61.0,0.63,0.424,182.0,3558.0,54.6,0.0,10,4.694411627571434,39.5
D01417,2023-05-09,2023-07-08,rep_17,SaaS,India,Pro,Outbound,Demo,4740,60,Won,1,2023Q2,2023Q3,2023-07,SaaS_Pro_India,20.21978021978022,"(0, 10000]",64.0,30.0,8.914285714285715,4.550561797752809,63.7,SaaS_Pro,64.0,1.07,0.447,182.0,3293.0,53.7,30.0,15,10.0,56.1
D01418,2024-01-05,2024-02-04,rep_20,EdTech,APAC,Core,Inbound,Proposal,67281,30,Won,1,2024Q1,2024Q1,2024-02,EdTech_Core_APAC,20.0,"(60000, 100000]",65.0,30.0,9.391304347826088,4.603803486529319,64.0,EdTech_Core,61.0,2.03,0.5,195.0,2518.0,52.8,0.0,10,0.0,36.6
D01419,2023-09-05,2023-12-19,rep_22,SaaS,APAC,Enterprise,Referral,Proposal,6104,105,Lost,0,2023Q3,2023Q4,2023-12,SaaS_Enterprise_APAC,19.753086419753085,"(0, 10000]",64.0,18.28571428571429,8.018867924528303,4.552715654952077,50.6,SaaS_Enterprise,69.0,0.66,0.424,186.0,3092.0,54.8,30.0,20,0.0,51.7
D01420,2023-09-28,2023-12-19,rep_15,SaaS,APAC,Enterprise,Referral,Qualified,77008,82,Lost,0,2023Q3,2023Q4,2023-12,SaaS_Enterprise_APAC,19.753086419753085,"(60000, 100000]",65.0,23.78048780487805,8.914285714285715,4.552715654952077,57.0,SaaS_Enterprise,69.0,0.84,0.415,186.0,3092.0,54.8,30.0,20,0.0,80.6
D01421,2023-01-23,2023-03-07,rep_15,SaaS,Europe,Pro,Outbound,Negotiation,17655,43,Won,1,2023Q1,2023Q1,2023-03,SaaS_Pro_Europe,15.675675675675675,"(10000, 30000]",64.0,30.0,8.914285714285715,4.550561797752809,59.1,SaaS_Pro,64.0,1.49,0.415,182.0,2512.0,47.9,30.0,15,4.694411627571434,56.1
D01422,2023-08-19,2023-09-28,rep_9,Ecommerce,APAC,Core,Outbound,Closed,50077,40,Won,1,2023Q3,2023Q3,2023-09,Ecommerce_Core_APAC,20.210526315789473,"(30000, 60000]",64.0,30.0,8.924731182795698,4.550561797752809,63.7,Ecommerce_Core,63.5,1.59,0.497,182.0,3097.0,53.3,17.931602896560435,10,0.0,47.6
D01423,2023-01-21,2023-02-25,rep_2,FinTech,APAC,Enterprise,Referral,Negotiation,5680,35,Lost,0,2023Q1,2023Q1,2023-02,FinTech_Enterprise_APAC,18.876404494382022,"(0, 10000]",64.0,30.0,9.230769230769232,4.552715654952077,62.7,FinTech_Enterprise,64.0,1.83,0.498,186.0,3115.0,60.2,17.086215382317068,20,0.0,38.6
D01424,2023-01-09,2023-03-21,rep_16,SaaS,Europe,Enterprise,Partner,Qualified,98675,71,Lost,0,2023Q1,2023Q1,2023-03,SaaS_Enterprise_Europe,17.534246575342465,"(60000, 100000]",65.0,27.464788732394368,9.417040358744394,4.395161290322581,58.8,SaaS_Enterprise,69.0,0.97,0.5,183.0,2512.0,47.9,30.0,20,4.694411627571434,94.2
D01425,2024-02-04,2024-02-25,rep_21,HealthTech,North America,Enterprise,Referral,Closed,5186,21,Lost,0,2024Q1,2024Q1,2024-02,HealthTech_Enterprise_North America,18.5,"(0, 10000]",64.0,30.0,10.192307692307692,4.552715654952077,63.2,HealthTech_Enterprise,63.0,3.0,0.558,186.0,2425.0,52.8,10.118359441968632,20,8.401846675330317,39.8
D01426,2023-02-10,2023-03-31,rep_6,EdTech,APAC,Pro,Outbound,Proposal,5931,49,Lost,0,2023Q1,2023Q1,2023-03,EdTech_Pro_APAC,14.285714285714286,"(0, 10000]",64.0,30.0,8.557213930348258,4.550561797752809,57.4,EdTech_Pro,64.0,1.31,0.371,182.0,2518.0,47.9,0.0,15,0.0,16.6
D01427,2023-08-07,2023-09-09,rep_23,SaaS,North America,Core,Outbound,Closed,9599,33,Lost,0,2023Q3,2023Q3,2023-09,SaaS_Core_North America,16.70886075949367,"(0, 10000]",64.0,30.0,8.91304347826087,4.550561797752809,60.2,SaaS_Core,60.0,1.82,0.433,182.0,2840.0,53.3,30.0,10,8.401846675330317,51.5
D01428,2024-03-23,2024-04-14,rep_4,Ecommerce,APAC,Core,Referral,Demo,11924,22,Lost,0,2024Q1,2024Q2,2024-04,Ecommerce_Core_APAC,20.210526315789473,"(10000, 30000]",64.0,30.0,9.16256157635468,4.552715654952077,63.9,Ecommerce_Core,63.5,2.89,0.471,186.0,3097.0,58.2,17.931602896560435,10,0.0,32.0
D01429,2023-09-19,2023-10-11,rep_12,HealthTech,India,Core,Partner,Qualified,12559,22,Lost,0,2023Q3,2023Q4,2023-10,HealthTech_Core_India,18.426966292134832,"(10000, 30000]",64.0,30.0,9.666666666666666,4.395161290322581,62.5,HealthTech_Core,65.0,2.95,0.431,183.0,3053.0,49.4,10.118359441968632,10,10.0,34.4
D01430,2024-01-07,2024-01-16,rep_11,HealthTech,Europe,Pro,Partner,Demo,7081,9,Lost,0,2024Q1,2024Q1,2024-01,HealthTech_Pro_Europe,19.0,"(0, 10000]",64.0,30.0,9.3,4.395161290322581,62.7,HealthTech_Pro,63.0,7.0,0.479,183.0,2708.0,51.6,10.118359441968632,15,4.694411627571434,31.9
D01431,2023-01-16,2023-03-07,rep_6,HealthTech,India,Enterprise,Inbound,Demo,9696,50,Lost,0,2023Q1,2023Q1,2023-03,HealthTech_Enterprise_India,15.918367346938776,"(0, 10000]",64.0,30.0,8.557213930348258,4.603803486529319,59.1,HealthTech_Enterprise,63.0,1.26,0.371,195.0,3053.0,47.9,10.118359441968632,20,10.0,43.3
D01432,2024-01-17,2024-02-22,rep_21,EdTech,Europe,Core,Inbound,Proposal,17133,36,Lost,0,2024Q1,2024Q1,2024-02,EdTech_Core_Europe,18.367346938775512,"(10000, 30000]",64.0,30.0,10.192307692307692,4.603803486529319,63.2,EdTech_Core,61.0,1.69,0.558,195.0,3558.0,52.8,0.0,10,4.694411627571434,20.9
D01433,2023-08-20,2023-09-20,rep_14,FinTech,APAC,Pro,Inbound,Proposal,68829,31,Won,1,2023Q3,2023Q3,2023-09,FinTech_Pro_APAC,21.538461538461537,"(60000, 100000]",65.0,30.0,8.792270531400966,4.603803486529319,64.9,FinTech_Pro,66.0,2.13,0.487,195.0,3115.0,53.3,17.086215382317068,15,0.0,59.4
D01434,2023-03-10,2023-07-02,rep_16,Ecommerce,APAC,Core,Inbound,Demo,35269,114,Won,1,2023Q1,2023Q3,2023-07,Ecommerce_Core_APAC,20.210526315789473,"(30000, 60000]",64.0,16.842105263157894,9.417040358744394,4.603803486529319,51.1,Ecommerce_Core,63.5,0.56,0.5,195.0,3097.0,53.7,17.931602896560435,10,0.0,41.5
D01435,2024-02-07,2024-05-30,rep_2,FinTech,North America,Pro,Outbound,Proposal,13112,113,Lost,0,2024Q1,2024Q2,2024-05,FinTech_Pro_North America,20.253164556962027,"(10000, 30000]",64.0,16.991150442477874,9.230769230769232,4.550561797752809,51.0,FinTech_Pro,66.0,0.58,0.498,182.0,3073.0,54.6,17.086215382317068,15,8.401846675330317,45.0
D01436,2023-12-23,2024-02-01,rep_17,EdTech,North America,Pro,Partner,Qualified,12598,40,Lost,0,2023Q4,2024Q1,2024-02,EdTech_Pro_North America,15.89041095890411,"(10000, 30000]",64.0,30.0,8.914285714285715,4.395161290322581,59.2,EdTech_Pro,64.0,1.6,0.447,183.0,2839.0,52.8,0.0,15,8.401846675330317,27.7
D01437,2024-01-14,2024-02-28,rep_5,SaaS,North America,Pro,Inbound,Qualified,2214,45,Won,1,2024Q1,2024Q1,2024-02,SaaS_Pro_North America,17.647058823529413,"(0, 10000]",64.0,30.0,9.154228855721394,4.603803486529319,61.4,SaaS_Pro,64.0,1.42,0.447,195.0,2840.0,52.8,30.0,15,8.401846675330317,53.5
D01438,2023-02-18,2023-03-30,rep_19,FinTech,Europe,Core,Partner,Demo,43936,40,Lost,0,2023Q1,2023Q1,2023-03,FinTech_Core_Europe,18.37837837837838,"(30000, 60000]",64.0,30.0,9.591836734693878,4.395161290322581,62.4,FinTech_Core,66.0,1.65,0.501,183.0,2937.0,47.9,17.086215382317068,10,4.694411627571434,48.9
D01439,2023-06-09,2023-10-01,rep_10,SaaS,APAC,Core,Referral,Closed,91950,114,Lost,0,2023Q2,2023Q4,2023-10,SaaS_Core_APAC,14.814814814814813,"(60000, 100000]",65.0,17.105263157894736,8.481675392670157,4.552715654952077,45.0,SaaS_Core,60.0,0.53,0.398,186.0,3092.0,49.4,30.0,10,0.0,76.7
D01440,2024-01-21,2024-02-02,rep_5,FinTech,North America,Enterprise,Inbound,Qualified,9523,12,Won,1,2024Q1,2024Q1,2024-02,FinTech_Enterprise_North America,20.0,"(0, 10000]",64.0,30.0,9.154228855721394,4.603803486529319,63.8,FinTech_Enterprise,64.0,5.33,0.447,195.0,3073.0,52.8,17.086215382317068,20,8.401846675330317,48.6
D01441,2023-02-24,2023-05-03,rep_6,SaaS,Europe,Core,Partner,Proposal,4958,68,Won,1,2023Q1,2023Q2,2023-05,SaaS_Core_Europe,20.210526315789473,"(0, 10000]",64.0,28.235294117647058,8.557213930348258,4.395161290322581,61.4,SaaS_Core,60.0,0.88,0.371,183.0,2512.0,52.4,30.0,10,4.694411627571434,45.9
D01442,2023-03-28,2023-04-27,rep_16,HealthTech,Europe,Core,Outbound,Qualified,33614,30,Lost,0,2023Q1,2023Q2,2023-04,HealthTech_Core_Europe,17.272727272727273,"(30000, 60000]",64.0,30.0,9.417040358744394,4.550561797752809,61.2,HealthTech_Core,65.0,2.17,0.5,182.0,2708.0,59.6,10.118359441968632,10,4.694411627571434,37.7
D01443,2023-07-28,2023-08-04,rep_8,FinTech,India,Core,Referral,Closed,17448,7,Lost,0,2023Q3,2023Q3,2023-08,FinTech_Core_India,19.746835443037977,"(10000, 30000]",64.0,30.0,9.62566844919786,4.552715654952077,63.9,FinTech_Core,66.0,9.43,0.484,186.0,2652.0,55.1,17.086215382317068,10,10.0,43.4
D01444,2023-04-09,2023-07-30,rep_19,EdTech,APAC,Core,Inbound,Negotiation,73021,112,Lost,0,2023Q2,2023Q3,2023-07,EdTech_Core_APAC,20.0,"(60000, 100000]",65.0,17.41071428571429,9.591836734693878,4.603803486529319,51.6,EdTech_Core,61.0,0.54,0.501,195.0,2518.0,53.7,0.0,10,0.0,39.0
D01445,2023-12-28,2024-02-26,rep_19,HealthTech,APAC,Enterprise,Outbound,Negotiation,6958,60,Won,1,2023Q4,2024Q1,2024-02,HealthTech_Enterprise_APAC,17.073170731707318,"(0, 10000]",64.0,30.0,9.591836734693878,4.550561797752809,61.2,HealthTech_Enterprise,63.0,1.05,0.501,182.0,3001.0,52.8,10.118359441968632,20,0.0,32.1
D01446,2023-10-23,2023-11-22,rep_8,HealthTech,North America,Enterprise,Inbound,Qualified,6753,30,Lost,0,2023Q4,2023Q4,2023-11,HealthTech_Enterprise_North America,18.5,"(0, 10000]",64.0,30.0,9.62566844919786,4.603803486529319,62.7,HealthTech_Enterprise,63.0,2.1,0.484,195.0,2425.0,53.9,10.118359441968632,20,8.401846675330317,40.5
D01447,2023-12-17,2024-02-12,rep_21,HealthTech,North America,Enterprise,Inbound,Qualified,34760,57,Won,1,2023Q4,2024Q1,2024-02,HealthTech_Enterprise_North America,18.5,"(30000, 60000]",64.0,30.0,10.192307692307692,4.603803486529319,63.3,HealthTech_Enterprise,63.0,1.11,0.558,195.0,2425.0,52.8,10.118359441968632,20,8.401846675330317,51.9
