deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome
D01651,2023-09-29,2023-12-19,rep_24,SaaS,India,Pro,Referral,Proposal,12805,81,Won
D01652,2023-07-30,2023-08-12,rep_11,Ecommerce,APAC,Pro,Referral,Proposal,5570,13,Won
D01653,2023-06-24,2023-09-07,rep_7,SaaS,North America,Pro,Outbound,Demo,15382,75,Lost
D01654,2023-05-05,2023-08-29,rep_25,Ecommerce,APAC,Enterprise,Partner,Demo,4114,116,Lost
D01655,2023-01-28,2023-02-17,rep_2,FinTech,India,Core,Outbound,Demo,17890,20,Won
D01656,2023-03-02,2023-03-31,rep_10,Ecommerce,Europe,Pro,Inbound,Negotiation,15404,29,Won
D01657,2023-07-19,2023-07-29,rep_17,EdTech,India,Core,Inbound,Proposal,3448,10,Won
D01658,2024-01-25,2024-04-09,rep_23,Ecommerce,Europe,Core,Inbound,Negotiation,17647,75,Won
D01659,2023-03-30,2023-06-18,rep_5,Ecommerce,APAC,Core,Referral,Negotiation,15275,80,Lost
D01660,2023-02-08,2023-03-05,rep_8,Ecommerce,APAC,Core,Referral,Proposal,46724,25,Lost
D01661,2023-06-27,2023-10-01,rep_12,HealthTech,APAC,Pro,Outbound,Closed,16721,96,Lost
D01662,2023-06-08,2023-07-01,rep_9,EdTech,APAC,Core,Inbound,Proposal,50482,23,Won
D01663,2023-12-13,2024-02-12,rep_11,HealthTech,Europe,Core,Inbound,Negotiation,57382,61,Won
D01664,2023-03-13,2023-04-13,rep_25,Ecommerce,North America,Pro,Referral,Closed,57416,31,Won
D01665,2024-02-01,2024-03-29,rep_16,HealthTech,North America,Core,Referral,Demo,58465,57,Lost
D01666,2023-12-17,2024-01-14,rep_2,FinTech,India,Core,Inbound,Closed,21653,28,Lost
D01667,2023-05-11,2023-06-29,rep_11,SaaS,Europe,Pro,Outbound,Demo,70674,49,Lost
D01668,2023-06-19,2023-10-12,rep_17,FinTech,India,Pro,Referral,Qualified,24687,115,Won
D01669,2023-09-16,2023-10-29,rep_9,EdTech,APAC,Pro,Partner,Proposal,2548,43,Lost
D01670,2023-08-07,2023-08-20,rep_16,SaaS,Europe,Pro,Inbound,Qualified,67399,13,Lost
D01671,2023-01-08,2023-04-07,rep_4,HealthTech,India,Enterprise,Partner,Closed,7947,89,Lost
D01672,2024-03-23,2024-06-06,rep_17,SaaS,Europe,Enterprise,Inbound,Closed,17304,75,Lost
D01673,2023-06-06,2023-07-23,rep_15,HealthTech,APAC,Pro,Outbound,Proposal,7759,47,Lost
D01674,2023-01-19,2023-05-09,rep_23,EdTech,Europe,Pro,Outbound,Negotiation,90837,110,Won
D01675,2023-04-15,2023-08-06,rep_8,HealthTech,North America,Core,Inbound,Closed,3854,113,Lost
D01676,2023-11-27,2024-02-26,rep_6,SaaS,North America,Enterprise,Outbound,Demo,40593,91,Lost
D01677,2023-03-27,2023-04-21,rep_1,FinTech,North America,Enterprise,Referral,Demo,2958,25,Won
D01678,2023-08-25,2023-10-26,rep_22,SaaS,India,Enterprise,Referral,Closed,86574,62,Won
D01679,2023-03-04,2023-03-12,rep_10,FinTech,Europe,Enterprise,Partner,Qualified,11102,8,Lost
D01680,2023-06-13,2023-09-11,rep_9,Ecommerce,Europe,Core,Partner,Negotiation,2696,90,Won
D01681,2023-06-08,2023-08-06,rep_7,FinTech,India,Pro,Outbound,Qualified,6822,59,Lost
D01682,2023-01-02,2023-02-25,rep_3,EdTech,North America,Enterprise,Inbound,Negotiation,13397,54,Lost
D01683,2023-08-12,2023-10-13,rep_3,FinTech,India,Pro,Partner,Qualified,14388,62,Lost
D01684,2024-03-20,2024-04-07,rep_18,EdTech,North America,Pro,Partner,Negotiation,7767,18,Lost
D01685,2024-01-31,2024-04-26,rep_25,HealthTech,India,Pro,Outbound,Closed,18079,86,Lost
D01686,2023-05-31,2023-08-16,rep_13,HealthTech,India,Enterprise,Referral,Closed,94379,77,Won
D01687,2024-02-06,2024-02-14,rep_21,SaaS,North America,Pro,Referral,Closed,93142,8,Lost
D01688,2024-02-05,2024-04-30,rep_12,Ecommerce,North America,Enterprise,Referral,Demo,14078,85,Won
D01689,2023-07-13,2023-07-22,rep_14,EdTech,India,Enterprise,Outbound,Demo,3939,9,Lost
D01690,2023-07-14,2023-07-22,rep_5,FinTech,India,Pro,Partner,Proposal,20766,8,Won
D01691,2023-09-19,2023-11-05,rep_23,FinTech,Europe,Pro,Partner,Proposal,15545,47,Lost
D01692,2023-07-17,2023-10-09,rep_5,EdTech,North America,Enterprise,Referral,Closed,91016,84,Won
D01693,2023-03-12,2023-05-13,rep_17,SaaS,North America,Pro,Inbound,Proposal,10308,62,Won
D01694,2024-02-20,2024-05-27,rep_4,SaaS,APAC,Enterprise,Partner,Demo,19812,97,Lost
D01695,2023-07-10,2023-09-17,rep_1,SaaS,Europe,Core,Partner,Demo,77031,69,Lost
D01696,2023-09-12,2024-01-03,rep_8,EdTech,India,Pro,Inbound,Negotiation,6706,113,Won
D01697,2023-08-24,2023-09-21,rep_6,SaaS,APAC,Enterprise,Partner,Closed,3114,28,Won
D01698,2023-01-03,2023-01-17,rep_23,EdTech,India,Core,Inbound,Demo,6261,14,Won
D01699,2023-03-11,2023-05-10,rep_2,EdTech,North America,Core,Inbound,Qualified,14113,60,Won
D01700,2023-10-22,2023-12-15,rep_11,HealthTech,India,Core,Inbound,Qualified,7000,54,Lost
D01701,2024-01-16,2024-03-09,rep_2,FinTech,India,Core,Referral,Demo,5609,53,Won
D01702,2023-10-31,2023-12-17,rep_17,SaaS,APAC,Enterprise,Partner,Qualified,53610,47,Lost
D01703,2023-12-24,2024-02-06,rep_14,SaaS,Europe,Pro,Partner,Negotiation,94381,44,Won
D01704,2023-03-09,2023-05-31,rep_20,SaaS,Europe,Pro,Outbound,Qualified,74187,83,Won
D01705,2024-02-17,2024-04-03,rep_11,FinTech,Europe,Pro,Referral,Proposal,2677,46,Lost
D01706,2023-04-24,2023-07-27,rep_15,EdTech,Europe,Pro,Outbound,Proposal,47962,94,Won
D01707,2023-08-04,2023-10-17,rep_15,HealthTech,Europe,Enterprise,Partner,Negotiation,4236,74,Won
D01708,2023-06-03,2023-08-18,rep_13,EdTech,India,Core,Inbound,Demo,12974,76,Lost
D01709,2023-06-19,2023-08-07,rep_15,SaaS,APAC,Pro,Inbound,Proposal,12533,49,Won
D01710,2023-07-06,2023-09-01,rep_18,EdTech,APAC,Core,Inbound,Qualified,21275,57,Won
D01711,2023-09-10,2023-12-06,rep_4,FinTech,North America,Pro,Referral,Demo,7985,87,Lost
D01712,2023-02-18,2023-05-12,rep_22,Ecommerce,North America,Enterprise,Outbound,Negotiation,10331,83,Lost
D01713,2023-03-28,2023-06-24,rep_9,FinTech,Europe,Core,Inbound,Proposal,7874,88,Won
D01714,2023-12-08,2024-01-01,rep_6,Ecommerce,North America,Core,Partner,Qualified,4570,24,Won
D01715,2023-02-26,2023-04-17,rep_9,Ecommerce,APAC,Core,Referral,Closed,65485,50,Won
D01716,2023-05-25,2023-06-06,rep_5,Ecommerce,North America,Pro,Partner,Demo,78057,12,Lost
D01717,2023-11-26,2023-12-06,rep_10,SaaS,Europe,Pro,Inbound,Negotiation,7459,10,Lost
D01718,2023-04-15,2023-07-19,rep_2,HealthTech,India,Core,Partner,Demo,8049,95,Lost
D01719,2023-02-02,2023-02-18,rep_20,SaaS,Europe,Enterprise,Partner,Proposal,7135,16,Lost
D01720,2023-06-27,2023-10-09,rep_2,EdTech,India,Core,Inbound,Demo,19239,104,Lost
D01721,2023-01-31,2023-03-31,rep_13,SaaS,India,Enterprise,Inbound,Qualified,21710,59,Lost
D01722,2023-02-07,2023-04-24,rep_16,SaaS,APAC,Enterprise,Outbound,Demo,5598,76,Won
D01723,2024-01-02,2024-05-01,rep_19,EdTech,Europe,Core,Inbound,Proposal,11175,120,Lost
D01724,2023-07-21,2023-09-28,rep_6,EdTech,North America,Core,Referral,Demo,3287,69,Lost
D01725,2023-04-19,2023-06-13,rep_15,SaaS,APAC,Core,Inbound,Qualified,14408,55,Won
D01726,2023-11-18,2023-12-18,rep_10,EdTech,North America,Core,Inbound,Demo,6691,30,Lost
D01727,2024-01-13,2024-04-29,rep_12,HealthTech,North America,Enterprise,Referral,Qualified,75280,107,Won
D01728,2023-09-19,2023-10-28,rep_15,HealthTech,Europe,Enterprise,Inbound,Negotiation,9911,39,Won
D01729,2023-05-25,2023-08-26,rep_15,EdTech,Europe,Core,Outbound,Closed,93737,93,Won
D01730,2023-10-31,2024-02-09,rep_8,HealthTech,India,Enterprise,Outbound,Qualified,13106,101,Lost
D01731,2024-02-13,2024-02-21,rep_6,FinTech,APAC,Pro,Referral,Closed,15496,8,Lost
D01732,2023-01-13,2023-04-18,rep_6,HealthTech,North America,Core,Outbound,Proposal,2008,95,Lost
D01733,2023-08-09,2023-11-13,rep_3,EdTech,North America,Enterprise,Referral,Demo,99691,96,Lost
D01734,2024-01-06,2024-01-13,rep_17,Ecommerce,Europe,Enterprise,Partner,Qualified,6632,7,Lost
D01735,2023-06-20,2023-09-05,rep_23,Ecommerce,Europe,Enterprise,Inbound,Negotiation,61018,77,Lost
D01736,2023-07-15,2023-10-01,rep_18,SaaS,Europe,Core,Referral,Negotiation,7806,78,Lost
D01737,2023-11-08,2023-12-04,rep_11,EdTech,North America,Enterprise,Inbound,Proposal,42593,26,Lost
D01738,2023-09-21,2023-10-15,rep_18,HealthTech,APAC,Enterprise,Outbound,Demo,5905,24,Won
D01739,2023-11-17,2024-03-10,rep_3,EdTech,APAC,Pro,Partner,Proposal,3108,114,Lost
D01740,2023-12-02,2024-01-05,rep_19,SaaS,Europe,Enterprise,Inbound,Proposal,9797,34,Lost
D01741,2023-12-11,2024-01-03,rep_2,EdTech,Europe,Core,Outbound,Demo,24733,23,Lost
D01742,2023-03-08,2023-06-14,rep_23,HealthTech,North America,Core,Inbound,Proposal,4942,98,Won
D01743,2023-08-02,2023-09-20,rep_22,FinTech,APAC,Enterprise,Outbound,Qualified,5335,49,Lost
D01744,2024-02-29,2024-05-02,rep_18,HealthTech,Europe,Core,Inbound,Closed,4915,63,Lost
D01745,2023-11-30,2023-12-27,rep_13,SaaS,North America,Core,Outbound,Proposal,14811,27,Lost
D01746,2023-03-03,2023-06-18,rep_13,Ecommerce,Europe,Core,Inbound,Closed,4031,107,Won
D01747,2024-02-15,2024-06-12,rep_2,EdTech,India,Enterprise,Partner,Closed,2970,118,Won
D01748,2024-03-06,2024-05-05,rep_23,Ecommerce,Europe,Core,Referral,Demo,15544,60,Lost
D01749,2023-07-05,2023-08-27,rep_15,Ecommerce,India,Core,Partner,Qualified,12701,53,Won
D01750,2023-11-06,2024-02-19,rep_10,SaaS,India,Core,Referral,Qualified,17298,105,Won
D01751,2023-04-08,2023-05-01,rep_10,HealthTech,APAC,Core,Referral,Qualified,5156,23,Lost
D01752,2023-12-07,2023-12-31,rep_9,HealthTech,North America,Enterprise,Inbound,Proposal,92719,24,Lost
D01753,2023-10-01,2024-01-10,rep_14,HealthTech,Europe,Enterprise,Partner,Closed,32856,101,Lost
D01754,2024-02-25,2024-06-02,rep_7,SaaS,APAC,Core,Outbound,Demo,17353,98,Won
D01755,2024-01-04,2024-02-16,rep_8,HealthTech,Europe,Pro,Outbound,Closed,13990,43,Lost
D01756,2024-02-22,2024-03-04,rep_22,SaaS,India,Pro,Inbound,Proposal,30313,11,Lost
D01757,2023-07-11,2023-10-18,rep_22,EdTech,India,Pro,Referral,Closed,71171,99,Won
D01758,2023-07-25,2023-10-15,rep_8,Ecommerce,APAC,Enterprise,Referral,Proposal,7902,82,Lost
D01759,2024-03-14,2024-04-24,rep_14,HealthTech,APAC,Core,Inbound,Qualified,17742,41,Won
D01760,2023-04-01,2023-05-21,rep_20,EdTech,North America,Pro,Outbound,Proposal,21038,50,Won
D01761,2024-01-25,2024-03-23,rep_10,Ecommerce,Europe,Core,Outbound,Negotiation,14081,58,Lost
D01762,2023-01-07,2023-03-13,rep_4,EdTech,Europe,Pro,Inbound,Closed,10239,65,Lost
D01763,2024-02-21,2024-04-04,rep_8,HealthTech,India,Core,Partner,Demo,91363,43,Won
D01764,2024-02-02,2024-03-20,rep_14,HealthTech,India,Core,Inbound,Closed,19770,47,Lost
D01765,2023-12-15,2023-12-24,rep_12,HealthTech,Europe,Core,Inbound,Closed,19243,9,Won
D01766,2023-07-08,2023-10-16,rep_7,EdTech,APAC,Enterprise,Outbound,Demo,17125,100,Lost
D01767,2023-08-10,2023-12-08,rep_2,FinTech,India,Core,Outbound,Negotiation,55003,120,Lost
D01768,2024-03-21,2024-06-18,rep_24,HealthTech,Europe,Pro,Referral,Proposal,8414,89,Lost
D01769,2023-08-20,2023-09-12,rep_7,Ecommerce,North America,Core,Partner,Demo,19173,23,Lost
D01770,2023-02-01,2023-05-01,rep_18,FinTech,North America,Pro,Partner,Negotiation,7155,89,Lost
D01771,2023-11-29,2024-02-10,rep_22,HealthTech,Europe,Core,Partner,Negotiation,2373,73,Lost
D01772,2023-04-06,2023-05-23,rep_10,HealthTech,North America,Core,Referral,Closed,3596,47,Lost
D01773,2023-09-28,2024-01-16,rep_4,HealthTech,India,Enterprise,Partner,Demo,2711,110,Lost
D01774,2023-06-29,2023-10-04,rep_19,Ecommerce,Europe,Pro,Outbound,Demo,23511,97,Won
D01775,2024-01-04,2024-02-27,rep_6,HealthTech,India,Core,Outbound,Demo,4885,54,Lost
D01776,2023-09-25,2023-12-18,rep_12,HealthTech,Europe,Core,Referral,Demo,12707,84,Lost
D01777,2023-08-07,2023-08-25,rep_18,Ecommerce,North America,Enterprise,Outbound,Qualified,2284,18,Lost
D01778,2023-07-19,2023-10-11,rep_2,FinTech,North America,Pro,Inbound,Negotiation,2989,84,Lost
D01779,2023-03-21,2023-05-17,rep_21,HealthTech,North America,Pro,Referral,Closed,49132,57,Won
D01780,2023-12-29,2024-04-11,rep_15,EdTech,Europe,Core,Outbound,Proposal,4115,104,Won
D01781,2023-04-21,2023-07-25,rep_25,SaaS,APAC,Pro,Outbound,Qualified,3160,95,Lost
D01782,2023-06-27,2023-09-13,rep_13,FinTech,India,Core,Partner,Proposal,6637,78,Lost
D01783,2023-04-19,2023-06-12,rep_21,FinTech,North America,Pro,Referral,Qualified,5191,54,Lost
D01784,2023-12-17,2024-04-03,rep_8,SaaS,APAC,Core,Partner,Proposal,11871,108,Lost
D01785,2023-03-18,2023-03-26,rep_22,FinTech,APAC,Enterprise,Referral,Negotiation,2587,8,Lost
D01786,2023-04-28,2023-07-17,rep_11,EdTech,India,Core,Partner,Qualified,18761,80,Lost
D01787,2023-06-13,2023-07-22,rep_14,EdTech,North America,Core,Partner,Qualified,18259,39,Lost
D01788,2023-06-18,2023-08-18,rep_19,HealthTech,APAC,Pro,Referral,Negotiation,31970,61,Won
D01789,2023-07-03,2023-10-21,rep_6,Ecommerce,Europe,Enterprise,Inbound,Proposal,5908,110,Won
D01790,2023-02-06,2023-05-03,rep_5,EdTech,North America,Core,Outbound,Qualified,37819,86,Lost
D01791,2024-01-20,2024-04-27,rep_21,Ecommerce,India,Core,Referral,Closed,80654,98,Won
D01792,2023-04-21,2023-05-07,rep_25,HealthTech,Europe,Pro,Referral,Closed,6018,16,Won
D01793,2023-12-12,2024-03-25,rep_20,Ecommerce,India,Pro,Outbound,Closed,95599,104,Won
D01794,2024-03-06,2024-06-02,rep_7,FinTech,North America,Enterprise,Referral,Proposal,94929,88,Lost
D01795,2023-06-18,2023-08-03,rep_6,HealthTech,North America,Core,Inbound,Proposal,95788,46,Won
D01796,2023-03-23,2023-04-14,rep_9,EdTech,India,Pro,Referral,Negotiation,8385,22,Lost
D01797,2023-01-04,2023-04-12,rep_10,EdTech,India,Pro,Referral,Negotiation,14895,98,Won
D01798,2023-06-02,2023-08-21,rep_13,EdTech,India,Enterprise,Inbound,Demo,13071,80,Won
D01799,2023-05-12,2023-09-05,rep_23,HealthTech,India,Core,Inbound,Proposal,14663,116,Won
D01800,2023-10-29,2024-02-07,rep_15,Ecommerce,North America,Core,Partner,Demo,75918,101,Won
D01801,2023-03-12,2023-05-30,rep_19,Ecommerce,North America,Core,Partner,Proposal,3824,79,Lost
D01802,2023-06-29,2023-07-20,rep_14,EdTech,Europe,Core,Partner,Demo,74201,21,Won
D01803,2023-11-11,2023-12-25,rep_13,EdTech,APAC,Pro,Referral,Closed,17168,44,Lost
D01804,2023-05-07,2023-06-21,rep_3,EdTech,North America,Pro,Outbound,Proposal,12786,45,Lost
D01805,2024-01-21,2024-04-14,rep_10,HealthTech,APAC,Pro,Partner,Negotiation,56148,84,Won
D01806,2023-01-09,2023-03-24,rep_8,FinTech,APAC,Enterprise,Referral,Demo,7385,74,Lost
D01807,2023-03-07,2023-05-30,rep_21,SaaS,APAC,Core,Outbound,Closed,95447,84,Lost
D01808,2023-03-22,2023-04-11,rep_4,Ecommerce,North America,Pro,Partner,Demo,6677,20,Lost
D01809,2023-06-04,2023-09-28,rep_16,SaaS,Europe,Core,Inbound,Proposal,12703,116,Lost
D01810,2023-05-06,2023-05-14,rep_3,HealthTech,Europe,Enterprise,Inbound,Negotiation,17284,8,Won
D01811,2024-02-26,2024-03-07,rep_24,Ecommerce,APAC,Pro,Partner,Demo,4914,10,Won
D01812,2023-09-28,2024-01-03,rep_1,SaaS,India,Core,Outbound,Negotiation,13419,97,Lost
D01813,2023-02-05,2023-03-17,rep_13,Ecommerce,Europe,Core,Inbound,Proposal,12888,40,Lost
D01814,2023-04-25,2023-07-10,rep_14,HealthTech,Europe,Core,Outbound,Demo,2393,76,Lost
D01815,2023-04-10,2023-05-26,rep_1,EdTech,Europe,Enterprise,Referral,Qualified,3500,46,Lost
D01816,2024-01-01,2024-03-22,rep_2,SaaS,APAC,Enterprise,Outbound,Qualified,71936,81,Won
D01817,2023-10-19,2024-02-13,rep_21,Ecommerce,India,Pro,Inbound,Qualified,40052,117,Won
D01818,2023-08-27,2023-10-06,rep_5,HealthTech,APAC,Core,Outbound,Qualified,12949,40,Won
D01819,2023-03-24,2023-07-13,rep_15,EdTech,Europe,Core,Outbound,Demo,14916,111,Lost
D01820,2023-03-10,2023-05-22,rep_5,EdTech,India,Enterprise,Inbound,Qualified,7108,73,Lost
D01821,2023-04-21,2023-05-24,rep_14,Ecommerce,India,Core,Inbound,Proposal,3881,33,Lost
D01822,2023-12-10,2024-02-09,rep_25,Ecommerce,APAC,Pro,Outbound,Demo,8175,61,Lost
D01823,2024-01-19,2024-02-02,rep_6,HealthTech,APAC,Pro,Outbound,Qualified,7257,14,Won
D01824,2023-05-01,2023-05-11,rep_10,Ecommerce,North America,Enterprise,Inbound,Closed,7871,10,Won
D01825,2023-02-16,2023-04-22,rep_12,FinTech,India,Enterprise,Referral,Qualified,18844,65,Lost
D01826,2024-03-01,2024-04-10,rep_11,EdTech,India,Core,Outbound,Negotiation,15578,40,Lost
D01827,2023-05-16,2023-05-29,rep_5,Ecommerce,Europe,Pro,Inbound,Negotiation,49804,13,Won
D01828,2023-04-03,2023-04-29,rep_25,SaaS,APAC,Enterprise,Partner,Negotiation,17583,26,Won
D01829,2023-09-17,2023-12-25,rep_15,SaaS,North America,Core,Inbound,Demo,52650,99,Lost
D01830,2023-03-08,2023-03-25,rep_2,HealthTech,APAC,Enterprise,Referral,Closed,9953,17,Won
D01831,2024-02-18,2024-05-30,rep_10,FinTech,Europe,Enterprise,Outbound,Negotiation,7485,102,Lost
D01832,2023-06-30,2023-07-20,rep_6,SaaS,APAC,Enterprise,Inbound,Proposal,53006,20,Lost
D01833,2023-09-10,2023-09-30,rep_8,HealthTech,India,Core,Outbound,Proposal,70831,20,Won
D01834,2023-01-11,2023-03-05,rep_13,EdTech,APAC,Enterprise,Referral,Demo,10364,53,Lost
D01835,2024-03-11,2024-04-11,rep_10,EdTech,APAC,Pro,Inbound,Demo,2012,31,Lost
D01836,2023-06-06,2023-08-16,rep_1,EdTech,India,Core,Outbound,Proposal,98541,71,Lost
D01837,2023-01-06,2023-05-03,rep_3,SaaS,APAC,Core,Referral,Proposal,86517,117,Won
D01838,2023-09-12,2023-10-21,rep_6,SaaS,APAC,Pro,Outbound,Demo,75985,39,Lost
D01839,2023-05-18,2023-06-17,rep_12,SaaS,Europe,Core,Referral,Demo,6079,30,Lost
D01840,2023-02-11,2023-06-11,rep_1,EdTech,Europe,Core,Partner,Demo,38580,120,Won
D01841,2023-03-01,2023-03-17,rep_11,EdTech,India,Core,Referral,Closed,5362,16,Won
D01842,2023-05-06,2023-07-11,rep_24,EdTech,Europe,Core,Referral,Closed,3262,66,Lost
D01843,2023-07-13,2023-07-29,rep_11,FinTech,Europe,Core,Inbound,Closed,4123,16,Won
D01844,2023-04-25,2023-07-24,rep_8,HealthTech,North America,Enterprise,Inbound,Closed,55731,90,Lost
D01845,2023-04-01,2023-07-25,rep_17,FinTech,APAC,Enterprise,Outbound,Proposal,68773,115,Won
D01846,2024-03-21,2024-05-22,rep_4,SaaS,North America,Enterprise,Partner,Qualified,16183,62,Lost
D01847,2023-05-15,2023-08-01,rep_2,Ecommerce,Europe,Enterprise,Referral,Qualified,5190,78,Lost
D01848,2023-08-15,2023-11-11,rep_21,Ecommerce,APAC,Pro,Partner,Negotiation,13139,88,Lost
D01849,2024-02-01,2024-05-13,rep_22,HealthTech,North America,Enterprise,Outbound,Proposal,5566,102,Won
D01850,2024-01-02,2024-03-04,rep_10,FinTech,North America,Pro,Outbound,Qualified,3466,62,Lost
D01851,2023-11-10,2023-12-19,rep_25,FinTech,North America,Pro,Referral,Closed,83648,39,Lost
D01852,2023-03-20,2023-07-10,rep_19,SaaS,North America,Enterprise,Outbound,Proposal,97864,112,Lost
D01853,2023-09-21,2023-12-26,rep_14,Ecommerce,North America,Enterprise,Outbound,Negotiation,6501,96,Won
D01854,2023-12-28,2024-01-04,rep_7,SaaS,India,Core,Inbound,Proposal,41141,7,Won
D01855,2023-01-02,2023-02-19,rep_8,SaaS,North America,Pro,Outbound,Closed,4675,48,Lost
D01856,2023-08-02,2023-11-24,rep_2,Ecommerce,India,Enterprise,Referral,Qualified,93997,114,Lost
D01857,2023-03-25,2023-07-15,rep_7,SaaS,India,Enterprise,Outbound,Closed,5572,112,Lost
D01858,2023-04-20,2023-08-09,rep_21,SaaS,India,Core,Referral,Qualified,64069,111,Lost
D01859,2023-08-21,2023-09-10,rep_7,HealthTech,Europe,Core,Outbound,Qualified,6523,20,Won
D01860,2024-01-03,2024-03-27,rep_12,HealthTech,India,Enterprise,Inbound,Demo,86597,84,Won
D01861,2023-09-28,2023-12-05,rep_13,FinTech,North America,Pro,Partner,Negotiation,8324,68,Won
D01862,2024-02-27,2024-05-18,rep_8,FinTech,Europe,Pro,Referral,Proposal,7200,81,Won
D01863,2023-07-29,2023-08-19,rep_14,SaaS,Europe,Enterprise,Partner,Closed,19383,21,Lost
D01864,2023-06-29,2023-09-28,rep_13,EdTech,India,Enterprise,Referral,Negotiation,39749,91,Lost
D01865,2024-01-27,2024-02-24,rep_15,HealthTech,APAC,Enterprise,Outbound,Proposal,4899,28,Lost
D01866,2023-06-25,2023-08-12,rep_25,Ecommerce,APAC,Core,Inbound,Qualified,77036,48,Won
D01867,2023-08-16,2023-09-26,rep_10,FinTech,India,Enterprise,Referral,Closed,18114,41,Lost
D01868,2023-09-06,2023-09-15,rep_9,SaaS,APAC,Enterprise,Partner,Negotiation,17753,9,Lost
D01869,2023-07-27,2023-09-07,rep_4,Ecommerce,India,Core,Partner,Proposal,99726,42,Won
D01870,2024-03-05,2024-05-09,rep_18,SaaS,North America,Pro,Partner,Closed,13625,65,Lost
D01871,2024-02-02,2024-04-23,rep_6,SaaS,India,Core,Partner,Closed,4172,81,Lost
D01872,2023-03-29,2023-04-20,rep_2,Ecommerce,India,Pro,Inbound,Negotiation,2257,22,Lost
D01873,2023-01-10,2023-05-04,rep_4,HealthTech,North America,Enterprise,Outbound,Closed,16759,114,Lost
D01874,2024-03-23,2024-06-23,rep_18,HealthTech,India,Pro,Inbound,Closed,59992,92,Lost
D01875,2023-10-11,2023-12-01,rep_1,FinTech,North America,Core,Inbound,Proposal,8238,51,Won
D01876,2023-12-14,2024-02-03,rep_12,HealthTech,North America,Pro,Referral,Closed,33346,51,Lost
D01877,2023-05-30,2023-06-18,rep_14,Ecommerce,North America,Enterprise,Referral,Proposal,77445,19,Lost
D01878,2024-01-05,2024-01-14,rep_1,FinTech,Europe,Pro,Partner,Qualified,15734,9,Lost
D01879,2023-12-19,2024-01-10,rep_20,SaaS,North America,Pro,Referral,Demo,12843,22,Won
D01880,2023-05-21,2023-08-21,rep_10,FinTech,India,Core,Outbound,Demo,17152,92,Won
D01881,2023-03-01,2023-04-18,rep_11,Ecommerce,Europe,Core,Outbound,Demo,17787,48,Lost
D01882,2023-03-05,2023-05-28,rep_9,Ecommerce,APAC,Pro,Referral,Qualified,11530,84,Won
D01883,2023-06-05,2023-08-20,rep_14,EdTech,Europe,Core,Outbound,Closed,4667,76,Won
D01884,2023-10-01,2023-11-05,rep_24,EdTech,Europe,Core,Outbound,Proposal,9340,35,Won
D01885,2023-12-26,2024-04-17,rep_13,HealthTech,Europe,Core,Inbound,Demo,20435,113,Lost
D01886,2024-01-03,2024-04-18,rep_14,EdTech,Europe,Enterprise,Partner,Demo,10345,106,Lost
D01887,2023-10-12,2023-11-29,rep_19,EdTech,Europe,Enterprise,Partner,Demo,4631,48,Lost
D01888,2023-03-13,2023-06-19,rep_16,EdTech,North America,Pro,Inbound,Proposal,35159,98,Lost
D01889,2023-01-29,2023-03-20,rep_20,FinTech,APAC,Pro,Referral,Proposal,18432,50,Lost
D01890,2023-06-07,2023-07-18,rep_10,Ecommerce,APAC,Core,Referral,Demo,18463,41,Lost
D01891,2023-03-02,2023-04-23,rep_10,SaaS,Europe,Core,Partner,Proposal,7753,52,Lost
D01892,2023-04-29,2023-07-07,rep_7,Ecommerce,North America,Core,Outbound,Closed,2248,69,Lost
D01893,2023-05-03,2023-08-23,rep_16,SaaS,Europe,Enterprise,Inbound,Closed,6922,112,Lost
D01894,2023-06-30,2023-10-16,rep_18,Ecommerce,Europe,Pro,Inbound,Proposal,6450,108,Won
D01895,2023-06-10,2023-07-10,rep_11,HealthTech,India,Enterprise,Inbound,Demo,13009,30,Won
D01896,2023-02-21,2023-05-04,rep_7,EdTech,APAC,Pro,Referral,Negotiation,75686,72,Lost
D01897,2023-02-14,2023-05-26,rep_3,EdTech,Europe,Core,Referral,Closed,10663,101,Lost
D01898,2023-03-11,2023-06-01,rep_2,SaaS,North America,Enterprise,Inbound,Proposal,14161,82,Lost
D01899,2023-02-27,2023-03-12,rep_1,SaaS,Europe,Enterprise,Partner,Closed,6539,13,Lost
